species,treatment,observed_mean,expected_median,expected_parametric,deviation_pct,direction,significant,scenario_id,scenario_type,n_species_full_scope
Alpheus diadema,3,0.6666666666666667,1,0.8333333333333334,-19.999999999999996,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus diadema,6,3,1,1.6666666666666667,79.99999999999999,Proportional,FALSE,all_observed_species,reference_full,118
Macteola interrupta,3,1,0,0.16666666666666663,500.00000000000017,Proportional,FALSE,all_observed_species,reference_full,118
Macteola interrupta,6,2.3333333333333335,0,0.33333333333333326,600.0000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia tigrina,3,0.6666666666666667,0,0.6666666666666665,3.33066907387547e-14,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia tigrina,6,2,1,1.333333333333333,50.000000000000036,Proportional,FALSE,all_observed_species,reference_full,118
Lucilina pacifica,3,0.6666666666666667,0,0.6666666666666665,3.33066907387547e-14,Proportional,FALSE,all_observed_species,reference_full,118
Lucilina pacifica,6,1.6666666666666665,1,1.333333333333333,25.000000000000018,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia guttata,3,1,0,0.33333333333333326,200.00000000000006,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia guttata,6,1.3333333333333333,0,0.6666666666666665,100.00000000000003,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum interruptum,3,0.8333333333333333,0,0.5,66.66666666666666,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum interruptum,6,1,1,1,0,Proportional,FALSE,all_observed_species,reference_full,118
Euplica varians,3,0.5,0,0.33333333333333326,50.000000000000036,Proportional,FALSE,all_observed_species,reference_full,118
Euplica varians,6,2,0,0.6666666666666665,200.00000000000006,Proportional,FALSE,all_observed_species,reference_full,118
Echinometra mathaei,3,0.6666666666666666,0,0.5,33.33333333333333,Proportional,FALSE,all_observed_species,reference_full,118
Echinometra mathaei,6,0.6666666666666667,1,1,-33.33333333333333,Proportional,FALSE,all_observed_species,reference_full,118
Paragobiodon lacunicolus,3,0.3333333333333333,0,0.33333333333333326,1.665334536937735e-14,Proportional,FALSE,all_observed_species,reference_full,118
Paragobiodon lacunicolus,6,1.6666666666666667,1,0.6666666666666665,150.00000000000009,Proportional,FALSE,all_observed_species,reference_full,118
Stomatella auricula,3,0.5,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Stomatella auricula,6,2,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Cystiscus garretti,3,0.5,0,0.1666666666666666,200.00000000000009,Proportional,FALSE,all_observed_species,reference_full,118
Cystiscus garretti,6,1.3333333333333333,0,0.3333333333333332,300.0000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Thinora maldivensis,3,0,0,1,-100,Proportional,FALSE,all_observed_species,reference_full,118
Thinora maldivensis,6,0.6666666666666667,1,2,-66.66666666666666,Proportional,FALSE,all_observed_species,reference_full,118
Arete indicus,3,0.6666666666666666,0,0.6666666666666665,1.665334536937735e-14,Proportional,FALSE,all_observed_species,reference_full,118
Arete indicus,6,0,1,1.333333333333333,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus dolerus,3,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus dolerus,6,1.6666666666666667,1,0.6666666666666665,150.00000000000009,Proportional,FALSE,all_observed_species,reference_full,118
Breviturma dentata,3,0.5,0,0.5,0,Proportional,FALSE,all_observed_species,reference_full,118
Breviturma dentata,6,0.33333333333333337,1,1,-66.66666666666666,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia bidentata,3,0.16666666666666669,1,0.8333333333333334,-80,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia bidentata,6,0.33333333333333337,1,1.6666666666666667,-80,Proportional,FALSE,all_observed_species,reference_full,118
Cerithium punctatum,3,0.16666666666666669,0,0.16666666666666663,3.33066907387547e-14,Proportional,FALSE,all_observed_species,reference_full,118
Cerithium punctatum,6,1.3333333333333333,0,0.33333333333333326,300.00000000000006,Proportional,FALSE,all_observed_species,reference_full,118
Thalamita coeruleipes,3,0.16666666666666669,0,0.6666666666666665,-75,Proportional,FALSE,all_observed_species,reference_full,118
Thalamita coeruleipes,6,0.33333333333333337,1,1.333333333333333,-75,Proportional,FALSE,all_observed_species,reference_full,118
Breviturma pica,3,0.5,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Breviturma pica,6,0.6666666666666666,0,0,NA,Above Expected,TRUE,all_observed_species,reference_full,118
Medaeus ornatus,3,0.16666666666666669,0,0.3333333333333332,-49.99999999999997,Proportional,FALSE,all_observed_species,reference_full,118
Medaeus ornatus,6,0.6666666666666666,1,0.6666666666666664,3.330669073875471e-14,Proportional,FALSE,all_observed_species,reference_full,118
Carinomitra saltata,3,0.5,0,0.16666666666666663,200.00000000000006,Proportional,FALSE,all_observed_species,reference_full,118
Carinomitra saltata,6,0.33333333333333337,0,0.33333333333333326,3.33066907387547e-14,Proportional,FALSE,all_observed_species,reference_full,118
Cyclodius nitidus,3,0.5,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Cyclodius nitidus,6,0.6666666666666666,0,0,NA,Above Expected,TRUE,all_observed_species,reference_full,118
Mastonia vulpina,3,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Mastonia vulpina,6,1,0,0.6666666666666665,50.000000000000036,Proportional,FALSE,all_observed_species,reference_full,118
Phylladiorhynchus integrirostris,3,0.33333333333333337,0,0.33333333333333326,3.33066907387547e-14,Proportional,FALSE,all_observed_species,reference_full,118
Phylladiorhynchus integrirostris,6,0.33333333333333337,0,0.6666666666666665,-49.999999999999986,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia punctimanus,3,0.16666666666666666,0,0.16666666666666663,1.665334536937735e-14,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia punctimanus,6,1,0,0.33333333333333326,200.00000000000006,Proportional,FALSE,all_observed_species,reference_full,118
Chlorodiella laevissima,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Chlorodiella laevissima,6,1.3333333333333333,0,0,NA,Above Expected,TRUE,all_observed_species,reference_full,118
Trapezia areolata,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia areolata,6,1,0,0.33333333333333326,200.00000000000006,Proportional,FALSE,all_observed_species,reference_full,118
Eratoena schmeltziana,3,0.5,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Eratoena schmeltziana,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Monetaria obvelata,3,0.5,0,0.16666666666666663,200.00000000000006,Proportional,FALSE,all_observed_species,reference_full,118
Monetaria obvelata,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Pomacentrus pavo,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Pomacentrus pavo,6,1.3333333333333333,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Harpiliopsis depressa,3,0.6666666666666667,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Harpiliopsis depressa,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus pachychirus,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus pachychirus,6,0.6666666666666666,0,0.33333333333333326,100.00000000000003,Proportional,FALSE,all_observed_species,reference_full,118
Kermia maculosa,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Kermia maculosa,6,0.6666666666666666,0,0.33333333333333326,100.00000000000003,Proportional,FALSE,all_observed_species,reference_full,118
Parelasmopus suensis,3,0.16666666666666666,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Parelasmopus suensis,6,0.6666666666666667,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Rissoina heronensis,3,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Rissoina heronensis,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Cerithium columna,3,0,0,0.5,-100,Proportional,FALSE,all_observed_species,reference_full,118
Cerithium columna,6,0,1,1,-100,Proportional,FALSE,all_observed_species,reference_full,118
Domecia glabra,3,0.5,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Domecia glabra,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Gobiodon unicolor,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Gobiodon unicolor,6,0.6666666666666667,0,0.33333333333333326,100.00000000000007,Proportional,FALSE,all_observed_species,reference_full,118
Prodotia iostoma,3,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Prodotia iostoma,6,0.33333333333333337,0,0.6666666666666665,-49.999999999999986,Proportional,FALSE,all_observed_species,reference_full,118
Thor amboinensis,3,0.33333333333333337,0,0.16666666666666663,100.00000000000007,Proportional,FALSE,all_observed_species,reference_full,118
Thor amboinensis,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Ophiactis savignyi,3,0.5,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiactis savignyi,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus paracrinitus,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus paracrinitus,6,0.33333333333333337,0,0.33333333333333326,3.33066907387547e-14,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus parvirostris,3,0.16666666666666666,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus parvirostris,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Atys semistriatus,3,0.16666666666666666,0,0.16666666666666663,1.665334536937735e-14,Proportional,FALSE,all_observed_species,reference_full,118
Atys semistriatus,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Haurakia marmorata,3,0.16666666666666669,0,0.16666666666666663,3.33066907387547e-14,Proportional,FALSE,all_observed_species,reference_full,118
Haurakia marmorata,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Liomera bella,3,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Liomera bella,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Morula uva,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Morula uva,6,0.6666666666666666,0,0,NA,Above Expected,TRUE,all_observed_species,reference_full,118
Neocirrhites armatus,3,0.16666666666666669,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Neocirrhites armatus,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Paracirrhites arcatus,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Paracirrhites arcatus,6,0.6666666666666667,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Chlorocurtis jactans,3,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Chlorocurtis jactans,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Chromis atripectoralis,3,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Chromis atripectoralis,6,0,0,0.6666666666666665,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Purpuradusta fimbriata,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Purpuradusta fimbriata,6,0.6666666666666667,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Saron marmoratus,3,0.3333333333333333,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Saron marmoratus,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus clypeatus,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Alpheus clypeatus,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Antennatus tuberosus,3,0.16666666666666669,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Antennatus tuberosus,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Astralium confragosum,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Astralium confragosum,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Bittium glareosum,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Bittium glareosum,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Caducifer decapitatus,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Caducifer decapitatus,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Calcinus nitidus,3,0.16666666666666669,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Calcinus nitidus,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Coriophora ustulata,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Coriophora ustulata,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Cyclodius ungulatus,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Cyclodius ungulatus,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Diadema savignyi,3,0.16666666666666666,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Diadema savignyi,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Domiporta filaris,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Domiporta filaris,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Drupella margariticola,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Drupella margariticola,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Eucithara paucicostata,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Eucithara paucicostata,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Galathea spinosorostris,3,0.16666666666666666,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Galathea spinosorostris,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Graphicomassa margarita,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Graphicomassa margarita,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Lienardia fallax,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Lienardia fallax,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Ophiocoma schoenleinii,3,0.16666666666666669,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiocoma schoenleinii,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiocomella sexradia,3,0.16666666666666666,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiocomella sexradia,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiolepis cincta,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiolepis cincta,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiomastix elegans,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Ophiomastix elegans,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Peristernia nassatula,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Peristernia nassatula,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Pseudocheilinus hexataenia,3,0.16666666666666669,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Pseudocheilinus hexataenia,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Quadrimaera quadrimana,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Quadrimaera quadrimana,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Scabricola olivaeformis,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Scabricola olivaeformis,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Stegastes nigricans,3,0,0,0.1666666666666666,-100,Proportional,FALSE,all_observed_species,reference_full,118
Stegastes nigricans,6,0,0,0.3333333333333332,-100,Proportional,FALSE,all_observed_species,reference_full,118
Tetralia ocucaerulea,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Tetralia ocucaerulea,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Thalamita admete,3,0.16666666666666669,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Thalamita admete,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia bella,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia bella,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia speciosa,3,0.16666666666666669,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Trapezia speciosa,6,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum aureolatum,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum aureolatum,6,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum roseum,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum roseum,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum tusum,3,0,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Vexillum tusum,6,0.33333333333333337,0,0,NA,Proportional,FALSE,all_observed_species,reference_full,118
Fennera chacei,3,51.83333333333333,100,102.16666666666667,-49.265905383360526,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Fennera chacei,6,97.33333333333333,204,204.33333333333334,-52.365415986949436,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Periclimenes watamuae,3,22.333333333333332,20,26.666666666666668,-16.25000000000001,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Periclimenes watamuae,6,11,47,53.333333333333336,-79.37500000000001,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia serenei,3,18.5,14,14,32.142857142857146,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia serenei,6,39.666666666666664,28,28,41.666666666666664,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Harpiliopsis spinigera,3,16,16,16.5,-3.0303030303030303,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Harpiliopsis spinigera,6,23.666666666666668,32,33,-28.28282828282828,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Paragobiodon modestus,3,8.333333333333334,10,9.5,-12.280701754385959,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Paragobiodon modestus,6,16.333333333333332,19,19,-14.035087719298252,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Alpheus lottini,3,6.833333333333333,5,5.166666666666667,32.25806451612902,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Alpheus lottini,6,13,10,10.333333333333334,25.80645161290322,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Synalpheus charon,3,5.5,5,4.833333333333334,13.793103448275847,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Synalpheus charon,6,10,10,9.666666666666668,3.448275862068953,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Harpiliopsis beaupresii,3,3,1,1.5,100,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Harpiliopsis beaupresii,6,0.33333333333333337,2,3,-88.88888888888887,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Caracanthus maculatus,3,1.5,2,2.5,-40,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Caracanthus maculatus,6,1,5,5,-80,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Coralliogalathea humilis,3,2.333333333333333,0,0.8333333333333334,179.99999999999991,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Coralliogalathea humilis,6,1,1,1.6666666666666667,-40,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Alpheus diadema,3,0.6666666666666667,1,0.8333333333333334,-19.999999999999996,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Alpheus diadema,6,3,1,1.6666666666666667,79.99999999999999,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia tigrina,3,0.6666666666666667,0,0.6666666666666665,3.33066907387547e-14,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia tigrina,6,2,1,1.333333333333333,50.000000000000036,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia guttata,3,1,0,0.33333333333333326,200.00000000000006,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia guttata,6,1.3333333333333333,0,0.6666666666666665,100.00000000000003,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Paragobiodon lacunicolus,3,0.3333333333333333,0,0.33333333333333326,1.665334536937735e-14,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Paragobiodon lacunicolus,6,1.6666666666666667,1,0.6666666666666665,150.00000000000009,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia bidentata,3,0.16666666666666669,1,0.8333333333333334,-80,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia bidentata,6,0.33333333333333337,1,1.6666666666666667,-80,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia punctimanus,3,0.16666666666666666,0,0.16666666666666663,1.665334536937735e-14,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia punctimanus,6,1,0,0.33333333333333326,200.00000000000006,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia areolata,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia areolata,6,1,0,0.33333333333333326,200.00000000000006,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Harpiliopsis depressa,3,0.6666666666666667,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Harpiliopsis depressa,6,0,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Gobiodon unicolor,3,0,0,0.16666666666666663,-100.00000000000001,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Gobiodon unicolor,6,0.6666666666666667,0,0.33333333333333326,100.00000000000007,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Tetralia ocucaerulea,3,0,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Tetralia ocucaerulea,6,0.33333333333333337,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia bella,3,0,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia bella,6,0.33333333333333337,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia speciosa,3,0.16666666666666669,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Trapezia speciosa,6,0,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Dascyllus aruanus,3,13,15,14.833333333333334,-12.359550561797757,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Dascyllus aruanus,6,10,30,29.666666666666668,-66.29213483146067,Below Expected,TRUE,obligate_plus_damselfish,functional_subset,27
Dascyllus flavicaudus,3,5.666666666666667,7,7.333333333333334,-22.727272727272727,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Dascyllus flavicaudus,6,11.666666666666666,14,14.666666666666668,-20.454545454545464,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Pomacentrus pavo,3,0,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Pomacentrus pavo,6,1.3333333333333333,0,0,NA,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Chromis atripectoralis,3,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Chromis atripectoralis,6,0,0,0.6666666666666665,-100.00000000000001,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Stegastes nigricans,3,0,0,0.1666666666666666,-100,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Stegastes nigricans,6,0,0,0.3333333333333332,-100,Proportional,FALSE,obligate_plus_damselfish,functional_subset,27
Dascyllus aruanus,3,13,15,14.833333333333334,-12.359550561797757,Proportional,FALSE,damselfish_only,functional_subset,5
Dascyllus aruanus,6,10,30,29.666666666666668,-66.29213483146067,Below Expected,TRUE,damselfish_only,functional_subset,5
Dascyllus flavicaudus,3,5.666666666666667,7,7.333333333333334,-22.727272727272727,Proportional,FALSE,damselfish_only,functional_subset,5
Dascyllus flavicaudus,6,11.666666666666666,14,14.666666666666668,-20.454545454545464,Proportional,FALSE,damselfish_only,functional_subset,5
Pomacentrus pavo,3,0,0,0,NA,Proportional,FALSE,damselfish_only,functional_subset,5
Pomacentrus pavo,6,1.3333333333333333,0,0,NA,Proportional,FALSE,damselfish_only,functional_subset,5
Chromis atripectoralis,3,0,0,0.33333333333333326,-100.00000000000001,Proportional,FALSE,damselfish_only,functional_subset,5
Chromis atripectoralis,6,0,0,0.6666666666666665,-100.00000000000001,Proportional,FALSE,damselfish_only,functional_subset,5
Stegastes nigricans,3,0,0,0.1666666666666666,-100,Proportional,FALSE,damselfish_only,functional_subset,5
Stegastes nigricans,6,0,0,0.3333333333333332,-100,Proportional,FALSE,damselfish_only,functional_subset,5
